CA USA,7/30/2016 9:15,USFE_029,2,Error,Failed to start a process,,
MA USA,7/30/2016 9:15,PHFE_079,1,Resource,VM has unexpected high CPU workload,DOS.MASTER,Internal IT Services:Information System
Melbourne Australia,7/30/2016 9:15,AURT_100,1,Resource,VM has unexpected high CPU workload,DOS.MASTER,Internal IT Services:Information System
CA USA,7/30/2016 9:15,USFE_011,2,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 9:15,USFE_027,1,Error,Failed to run a query in SQL server,Platform Database Service,OS:Video
CA USA,7/30/2016 9:15,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
MA USA,7/30/2016 9:20,PHFE_073,3,Error,Script Error,Gnopernicus,Business Ops:log
CA USA,7/30/2016 9:20,USFE_045,1,KPI,DB Event 2788,,
CA USA,7/30/2016 9:20,USBE_007,1,Error,Web Site discovery failure,XMing X-Windows Client,Platform:ASIA
MA USA,7/30/2016 9:20,PHFE_004,1,Error,Web Site discovery failure,Dolibarr ,Internal IT Services:Data Recoverary
CA USA,7/30/2016 9:20,USBE_008,1,Resource,Logic disk is low,MSSQL,Platform:database
CA USA,7/30/2016 9:20,USFE_031,1,Error,Failed to run a deamon on cloud,,OS:Database
CA USA,7/30/2016 9:20,USFE_011,1,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 9:20,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
Melbourne Australia,7/30/2016 9:25,AURT_120,2,Error,Event PIC Alert,Toonz,External IT Services:Management
Melbourne Australia,7/30/2016 9:25,AURT_119,1,Error,Email Alert BPM,Toonz,External IT Services:Management
CA USA,7/30/2016 9:25,USFE_002,1,Error,Bot EBE error,XMing X-Windows Client,Platform:Global
CA USA,7/30/2016 9:25,USBE_010,2,Resource,Worker process is unresponsive,Credit Card,Platform:US
CA USA,7/30/2016 9:25,USBE_011,1,Resource,Worker process is unresponsive,Credit Card,Platform:US
MA USA,7/30/2016 9:25,PHFE_073,2,Error,Script Error,Gnopernicus,Business Ops:log
CA USA,7/30/2016 9:25,USFE_013,1,KPI,DB Event 2788,MSSQL,Office:Log
CA USA,7/30/2016 9:25,USFE_015,1,Error,Credentials Not Found Alert Message,Transactioner,Custome:Database
CA USA,7/30/2016 9:25,USFE_005,2,Error,VM guest file systems are running out of disk space,Jump 'n Bump,User Tracking:End to End
CA USA,7/30/2016 9:25,USBE_020,2,Error,VM guest file systems are running out of disk space,WinMX,Dev:database
CA USA,7/30/2016 9:25,USFE_023,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 9:25,USFE_016,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 9:25,USBE_139,1,Error,Failed to start a process,SQL,OS:Video
Melbourne Australia,7/30/2016 9:25,AURT_118,1,Resource,VM has unexpected high CPU workload,LogMeIn,OS:Download
CA USA,7/30/2016 9:25,USFE_034,1,Error,Failed to run a query in SQL server,SQL,Platform:US
CA USA,7/30/2016 9:25,USFE_011,2,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 9:25,USFE_035,1,Error,Failed to run a query in SQL server,MacPaint,OS:Video
MA USA,7/30/2016 9:25,PHFE_073,1,Error,Failed to run a query in SQL server,Gnopernicus,Business Ops:log
MA USA,7/30/2016 9:25,PHFE_007,1,Error,Failed to run a query in SQL server,RapidMiner ,Internal IT Services:Communications
CA USA,7/30/2016 9:25,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
Melbourne Australia,7/30/2016 9:30,AURT_119,1,Error,Email Alert BPM,Toonz,External IT Services:Management
CA USA,7/30/2016 9:30,USBE_011,1,Resource,Worker process is unresponsive,Credit Card,Platform:US
MA USA,7/30/2016 9:30,PHFE_073,3,Error,Script Error,Gnopernicus,Business Ops:log
CA USA,7/30/2016 9:30,USFE_019,1,Resource,DB Event 2300,,
CA USA,7/30/2016 9:30,USFE_006,1,Error,Failed to run a WMI query,XMind,OS:Download
CA USA,7/30/2016 9:30,USFE_007,1,Error,Failed for QM events,File Share Services,OS:Download
CA USA,7/30/2016 9:30,USRT_045,1,Error,Failed to start a process,FreePBX,Business Ops:log
CA USA,7/30/2016 9:30,USRT_072,1,Error,Failed to start a process,FreePBX,Business Ops:log
CA USA,7/30/2016 9:30,USFE_029,1,Error,Failed to start a process,,
Melbourne Australia,7/30/2016 9:30,AURT_121,1,Error,Script failed to run,SQL,OS:Video
CA USA,7/30/2016 9:30,USFE_011,1,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 9:30,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
Melbourne Australia,7/30/2016 9:35,AURT_120,2,Error,Event PIC Alert,Toonz,External IT Services:Management
CA USA,7/30/2016 9:35,USRT_011,4,Error,Database Connectivity Errors,,
Melbourne Australia,7/30/2016 9:35,AURT_122,1,Error,Service TTS down,OpenBroadcaster,Business Ops:log
MA USA,7/30/2016 9:35,PHFE_073,2,Error,Script Error,Gnopernicus,Business Ops:log
MA USA,7/30/2016 9:35,PHFE_050,1,Resource,CPU Utilization is too high,Oracle E-Business Suite (EBS) Application,Bussiness Intelligence:Finanial System
CA USA,7/30/2016 9:35,USFE_013,1,KPI,DB Event 2788,MSSQL,Office:Log
Melbourne Australia,7/30/2016 9:35,AURT_123,2,Error,Site is unavailable error 1,Bitkeeper,IE Monitoring:QA
Melbourne Australia,7/30/2016 9:35,AURT_124,2,KPI,Surp avaialbility,,
CA USA,7/30/2016 9:35,USFE_016,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 9:35,USFE_060,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 9:35,USFE_017,1,Error,Failed to start a process,App Analitics,Online Transactions:Partners
CA USA,7/30/2016 9:35,USFE_008,1,Error,Failed to start a process,SQL,OS:Video
Melbourne Australia,7/30/2016 9:35,AURT_103,1,Error,Script failed to run,HoverRace,Bussiness Intelligence:Finanial System
CA USA,7/30/2016 9:35,USFE_010,1,Resource,Total Device Utilization Percentage is too high,File Share Services,OS:Download
CA USA,7/30/2016 9:35,USFE_011,2,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
MA USA,7/30/2016 9:35,PHFE_073,1,Error,Failed to run a query in SQL server,Gnopernicus,Business Ops:log
MA USA,7/30/2016 9:40,PHFE_073,3,Error,Script Error,Gnopernicus,Business Ops:log
CA USA,7/30/2016 9:40,USFE_013,1,KPI,DB Event 2788,MSSQL,Office:Log
CA USA,7/30/2016 9:40,USFE_014,1,Error,Web Site discovery failure,Durandal,Internal IT Services:Productivity
Melbourne Australia,7/30/2016 9:40,AURT_125,1,Error,Service Execuation failure,SQL,OS:Video
Melbourne Australia,7/30/2016 9:40,AURT_123,1,Error,Server is unavailable,Bitkeeper,IE Monitoring:QA
CA USA,7/30/2016 9:40,USFE_023,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 9:40,USFE_053,1,Error,Request Monitoring R monitoring Error,XMing X-Windows Client,Platform:Global
MA USA,7/30/2016 9:40,PHBE_122,1,KPI,Device event replication Issue,IDEA 9.1.1,Internal IT Services:Database
CA USA,7/30/2016 9:40,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
Melbourne Australia,7/30/2016 9:45,AURT_120,2,Error,Event PIC Alert,Toonz,External IT Services:Management
Melbourne Australia,7/30/2016 9:45,AURT_119,2,Error,Email Alert BPM,Toonz,External IT Services:Management
Melbourne Australia,7/30/2016 9:45,AURT_126,2,Resource,Worker process is unresponsive,LiveJournal,BIM:Development
MA USA,7/30/2016 9:45,PHFE_073,2,Error,Script Error,Gnopernicus,Business Ops:log
MA USA,7/30/2016 9:45,PHFE_050,1,Resource,CPU Utilization is too high,Oracle E-Business Suite (EBS) Application,Bussiness Intelligence:Finanial System
CA USA,7/30/2016 9:45,USFE_019,1,KPI,DB Event 1324,,
CA USA,7/30/2016 9:45,USFE_019,1,Resource,DB Event 2300,,
CA USA,7/30/2016 9:45,USBE_015,1,Resource,DB Event 2544,,
CA USA,7/30/2016 9:45,USFE_013,1,KPI,DB Event 2788,MSSQL,Office:Log
CA USA,7/30/2016 9:45,USFE_021,1,Error,Web Site discovery failure,Movable Type,Internal IT Services:Data Recoverary
Melbourne Australia,7/30/2016 9:45,AURT_124,2,KPI,Surp avaialbility,,
CA USA,7/30/2016 9:45,USFE_016,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 9:45,USFE_017,1,Error,Failed to start a process,App Analitics,Online Transactions:Partners
CA USA,7/30/2016 9:45,USFE_008,1,Error,Failed to start a process,SQL,OS:Video
CA USA,7/30/2016 9:45,USBE_139,1,Error,Failed to start a process,SQL,OS:Video
CA USA,7/30/2016 9:45,USRT_045,1,Error,Failed to start a process,FreePBX,Business Ops:log
CA USA,7/30/2016 9:45,USRT_072,1,Error,Failed to start a process,FreePBX,Business Ops:log
CA USA,7/30/2016 9:45,USFE_029,1,Error,Failed to start a process,,
MA USA,7/30/2016 9:45,PHBE_084,1,Resource,VM has unexpected high CPU workload,Feed Messagger,User Tracking:Infrastructurue
CA USA,7/30/2016 9:45,USFE_011,2,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 9:45,USFE_027,1,Error,Failed to run a query in SQL server,Platform Database Service,OS:Video
CA USA,7/30/2016 9:45,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
MA USA,7/30/2016 9:50,PHFE_073,3,Error,Script Error,Gnopernicus,Business Ops:log
MA USA,7/30/2016 9:50,PHFE_050,11,Resource,CPU Utilization is too high,Oracle E-Business Suite (EBS) Application,Bussiness Intelligence:Finanial System
Melbourne Australia,7/30/2016 9:50,AURT_123,1,Error,Service Execuation failure,Bitkeeper,IE Monitoring:QA
CA USA,7/30/2016 9:50,USFE_006,1,Error,Failed to run a WMI query,XMind,OS:Download
CA USA,7/30/2016 9:50,USFE_007,1,Error,Failed for QM events,File Share Services,OS:Download
CA USA,7/30/2016 9:50,USFE_028,1,Error,Failed to start a process,App Analitics,Online Transactions:Partners
MA USA,7/30/2016 9:50,PHFE_050,1,Resource,Total Device Utilization Percentage is too high,Oracle E-Business Suite (EBS) Application,Bussiness Intelligence:Finanial System
MA USA,7/30/2016 9:50,PHBE_084,1,Resource,VM has unexpected high CPU workload,Feed Messagger,User Tracking:Infrastructurue
CA USA,7/30/2016 9:50,USFE_031,1,Error,Failed to run a deamon on cloud,,OS:Database
CA USA,7/30/2016 9:50,USFE_026,1,Error,Failed to run a query in SQL server,DoorKeeper,Online Ecom:Risk 
CA USA,7/30/2016 9:50,USFE_011,1,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
MA USA,7/30/2016 9:50,PHFE_073,1,Error,Failed to run a query in SQL server,Gnopernicus,Business Ops:log
CA USA,7/30/2016 9:50,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
CA USA,7/30/2016 9:55,USRT_011,4,Error,Database Connectivity Errors,,
CA USA,7/30/2016 9:55,USFE_002,1,Error,Bot EBE error,XMing X-Windows Client,Platform:Global
MA USA,7/30/2016 9:55,PHFE_073,2,Error,Script Error,Gnopernicus,Business Ops:log
MA USA,7/30/2016 9:55,PHFE_050,2,Resource,CPU Utilization is too high,Oracle E-Business Suite (EBS) Application,Bussiness Intelligence:Finanial System
CA USA,7/30/2016 9:55,USFE_013,1,KPI,DB Event 2788,MSSQL,Office:Log
CA USA,7/30/2016 9:55,USBE_139,1,Error,Failed to start a process,SQL,OS:Video
CA USA,7/30/2016 9:55,USFE_025,1,Resource,Total Device Utilization Percentage is too high,MSSQL,Internal IT Services:QA
CA USA,7/30/2016 9:55,USFE_026,1,Error,Failed to run a deamon on cloud,DoorKeeper,Online Ecom:Risk 
CA USA,7/30/2016 9:55,USFE_034,1,Error,Failed to run a query in SQL server,SQL,Platform:US
CA USA,7/30/2016 9:55,USFE_011,2,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 9:55,USFE_035,1,Error,Failed to run a query in SQL server,MacPaint,OS:Video
CA USA,7/30/2016 9:55,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
Melbourne Australia,7/30/2016 10:00,AURT_119,2,Error,Email Alert BPM,Toonz,External IT Services:Management
Melbourne Australia,7/30/2016 10:00,AURT_123,1,Error,Worker process terminated unexpectedly,Bitkeeper,IE Monitoring:QA
MA USA,7/30/2016 10:00,PHFE_073,3,Error,Script Error,Gnopernicus,Business Ops:log
CA USA,7/30/2016 10:00,USFE_023,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 10:00,USFE_016,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 10:00,USFE_017,1,Error,Failed to start a process,App Analitics,Online Transactions:Partners
CA USA,7/30/2016 10:00,USFE_008,1,Error,Failed to start a process,SQL,OS:Video
CA USA,7/30/2016 10:00,USRT_072,1,Error,Failed to start a process,FreePBX,Business Ops:log
CA USA,7/30/2016 10:00,USFE_029,1,Error,Failed to start a process,,
Melbourne Australia,7/30/2016 10:00,AURT_100,1,Resource,VM has unexpected high CPU workload,DOS.MASTER,Internal IT Services:Information System
Melbourne Australia,7/30/2016 10:00,AURT_127,1,Resource,VM has unexpected high CPU workload,LogMeIn,Business Ops:database
CA USA,7/30/2016 10:00,USFE_011,1,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
MA USA,7/30/2016 10:00,PHFE_007,1,Error,Failed to run a query in SQL server,RapidMiner ,Internal IT Services:Communications
CA USA,7/30/2016 10:00,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
Melbourne Australia,7/30/2016 10:05,AURT_128,4,skip,File tokenization error,,
CA USA,7/30/2016 10:05,USFE_133,1,KPI,Perf counter 17,PCS/PCA,Internal IT Services:Email
CA USA,7/30/2016 10:05,USRT_015,1,KPI,Perf counter 79,PCS/PCA,Internal IT Services:Email
CA USA,7/30/2016 10:05,USRT_015,1,KPI,Perf counter 203,PCS/PCA,Internal IT Services:Email
Melbourne Australia,7/30/2016 10:05,AURT_129,1,Resource,Worker process is unresponsive,LiveJournal,BIM:Development
MA USA,7/30/2016 10:05,PHFE_073,2,Error,Script Error,Gnopernicus,Business Ops:log
MA USA,7/30/2016 10:05,PHFE_050,1,Resource,CPU Utilization is too high,Oracle E-Business Suite (EBS) Application,Bussiness Intelligence:Finanial System
Melbourne Australia,7/30/2016 10:05,AURT_130,1,Resource,DB Event 2300,MSSQL,OS:Video
CA USA,7/30/2016 10:05,USFE_078,1,Error,DB Event 4984,,
CA USA,7/30/2016 10:05,USFE_008,2,Error,SQL Agent Job Failure (25) ,SQL,OS:Video
CA USA,7/30/2016 10:05,USBE_045,1,Error,SQL Agent Job Failure (25) ,SQL,OS:Video
CA USA,7/30/2016 10:05,USFE_111,1,Error,SQL Agent Job Failure (25) ,SQL,OS:Video
CA USA,7/30/2016 10:05,USFE_112,1,Error,SQL Agent Job Failure (25) ,SQL,OS:Video
CA USA,7/30/2016 10:05,USRT_008,1,Error,SQL Agent Job Failure (25) ,Diaspora,BIM:Development
Melbourne Australia,7/30/2016 10:05,AURT_131,1,Error,Send notification using server/device,,
CA USA,7/30/2016 10:05,USBE_078,4,KPI,Monitor High Perf 1564,,
CA USA,7/30/2016 10:05,USFE_006,1,Error,Failed to run a WMI query,XMind,OS:Download
CA USA,7/30/2016 10:05,USFE_007,1,Error,Failed for QM events,File Share Services,OS:Download
CA USA,7/30/2016 10:05,USRT_045,1,Error,Failed to start a process,FreePBX,Business Ops:log
CA USA,7/30/2016 10:05,USFE_055,1,Resource,Total Device Utilization Percentage is too high,SQL,OS:Video
MA USA,7/30/2016 10:05,PHFE_079,1,Resource,VM has unexpected high CPU workload,DOS.MASTER,Internal IT Services:Information System
CA USA,7/30/2016 10:05,USFE_011,2,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
MA USA,7/30/2016 10:05,PHFE_073,1,Error,Failed to run a query in SQL server,Gnopernicus,Business Ops:log
Melbourne Australia,7/30/2016 10:10,AURT_132,2,Error,SWS Pad server degraded,Adobe Shockwave Plugin,IOT: Connectivity
MA USA,7/30/2016 10:10,PHFE_073,3,Error,Script Error,Gnopernicus,Business Ops:log
CA USA,7/30/2016 10:10,USFE_046,1,KPI,SQL Erorr Event 5,SQL,OS:Video
CA USA,7/30/2016 10:10,USFE_047,2,Error,Web Site discovery failure,Bitstream,Internal IT Services:Communications
Melbourne Australia,7/30/2016 10:10,AURT_124,2,KPI,Surp avaialbility,,
Melbourne Australia,7/30/2016 10:10,AURT_115,1,Error,VM guest file systems are running out of disk space,Seterra Map Puzzles 2.8,Dev Operations:Database
CA USA,7/30/2016 10:10,USFE_060,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 10:10,USFE_008,1,Error,Failed to start a process,SQL,OS:Video
CA USA,7/30/2016 10:10,USFE_025,1,Resource,Total Device Utilization Percentage is too high,MSSQL,Internal IT Services:QA
CA USA,7/30/2016 10:10,USFE_010,2,Resource,Total Device Utilization Percentage is too high,File Share Services,OS:Download
CA USA,7/30/2016 10:10,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
Melbourne Australia,7/30/2016 10:15,AURT_133,1,Error,Service web process is running,Splunk,Business Ops:log
MA USA,7/30/2016 10:15,PHFE_073,2,Error,Script Error,Gnopernicus,Business Ops:log
Melbourne Australia,7/30/2016 10:15,AURT_134,1,Resource,Max Api Reached alert.,File services,OS:Download
CA USA,7/30/2016 10:15,USFE_051,1,Resource,ROM keybeats,Populus 5.5,Business Ops:log
CA USA,7/30/2016 10:15,USFE_052,1,Resource,ROM keybeats,Populus 5.5,Business Ops:log
CA USA,7/30/2016 10:15,USFE_017,1,Error,Failed to start a process,App Analitics,Online Transactions:Partners
CA USA,7/30/2016 10:15,USBE_139,1,Error,Failed to start a process,SQL,OS:Video
CA USA,7/30/2016 10:15,USFE_010,1,Resource,Total Device Utilization Percentage is too high,File Share Services,OS:Download
CA USA,7/30/2016 10:15,USFE_011,2,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 10:15,USFE_027,1,Error,Failed to run a query in SQL server,Platform Database Service,OS:Video
CA USA,7/30/2016 10:15,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
Melbourne Australia,7/30/2016 10:20,AURT_119,2,Error,Email Alert BPM,Toonz,External IT Services:Management
CA USA,7/30/2016 10:20,USFE_002,1,Error,Bot EBE error,XMing X-Windows Client,Platform:Global
MA USA,7/30/2016 10:20,PHFE_073,3,Error,Script Error,Gnopernicus,Business Ops:log
Melbourne Australia,7/30/2016 10:20,AURT_124,2,KPI,Surp avaialbility,,
CA USA,7/30/2016 10:20,USFE_028,1,Error,Failed to start a process,App Analitics,Online Transactions:Partners
CA USA,7/30/2016 10:20,USRT_072,1,Error,Failed to start a process,FreePBX,Business Ops:log
CA USA,7/30/2016 10:20,USFE_029,1,Error,Failed to start a process,,
CA USA,7/30/2016 10:20,USFE_010,1,Resource,Total Device Utilization Percentage is too high,File Share Services,OS:Download
CA USA,7/30/2016 10:20,USFE_053,2,Error,Request Monitoring R monitoring Error,XMing X-Windows Client,Platform:Global
Melbourne Australia,7/30/2016 10:20,AURT_123,1,KPI,Device event replication Issue,Bitkeeper,IE Monitoring:QA
Melbourne Australia,7/30/2016 10:20,AURT_135,1,Resource,VM has unexpected high CPU workload,Feed Messagger,User Tracking:Infrastructurue
Melbourne Australia,7/30/2016 10:20,AURT_100,1,Resource,VM has unexpected high CPU workload,DOS.MASTER,Internal IT Services:Information System
CA USA,7/30/2016 10:20,USFE_026,1,Error,Failed to run a query in SQL server,DoorKeeper,Online Ecom:Risk 
CA USA,7/30/2016 10:20,USFE_011,1,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 10:20,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
CA USA,7/30/2016 10:25,USFE_013,1,KPI,DB Event 2788,MSSQL,Office:Log
CA USA,7/30/2016 10:25,USFE_020,2,Error,def ML Warning 3,,
CA USA,7/30/2016 10:25,USFE_020,2,Error,def ML Warning 6,,
CA USA,7/30/2016 10:25,USFE_058,2,Error,Web Site discovery failure,Bitstream,Internal IT Services:Communications
CA USA,7/30/2016 10:25,USFE_059,1,Error,Web Site discovery failure,Bitstream,Internal IT Services:Communications
Melbourne Australia,7/30/2016 10:25,AURT_136,1,Resource,Logic disk is low,Vanilla,BIM:Log
CA USA,7/30/2016 10:25,USFE_006,1,Error,Failed to run a WMI query,XMind,OS:Download
CA USA,7/30/2016 10:25,USFE_007,1,Error,Failed for QM events,File Share Services,OS:Download
CA USA,7/30/2016 10:25,USFE_023,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 10:25,USFE_016,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 10:25,USFE_008,1,Error,Failed to start a process,SQL,OS:Video
CA USA,7/30/2016 10:25,USRT_045,1,Error,Failed to start a process,FreePBX,Business Ops:log
CA USA,7/30/2016 10:25,USFE_010,1,Resource,Total Device Utilization Percentage is too high,File Share Services,OS:Download
MA USA,7/30/2016 10:25,PHFE_079,1,Resource,VM has unexpected high CPU workload,DOS.MASTER,Internal IT Services:Information System
CA USA,7/30/2016 10:25,USFE_034,1,Error,Failed to run a query in SQL server,SQL,Platform:US
CA USA,7/30/2016 10:25,USFE_011,1,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 10:25,USFE_035,1,Error,Failed to run a query in SQL server,MacPaint,OS:Video
MA USA,7/30/2016 10:25,PHFE_073,1,Error,Failed to run a query in SQL server,Gnopernicus,Business Ops:log
CA USA,7/30/2016 10:25,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
CA USA,7/30/2016 10:30,USFE_013,1,KPI,DB Event 2788,MSSQL,Office:Log
CA USA,7/30/2016 10:30,USFE_020,2,Error,def ML Warning 3,,
CA USA,7/30/2016 10:30,USFE_020,2,Error,def ML Warning 6,,
CA USA,7/30/2016 10:30,USBE_139,1,Error,Failed to start a process,SQL,OS:Video
CA USA,7/30/2016 10:30,USFE_011,1,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 10:30,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
Melbourne Australia,7/30/2016 10:35,AURT_119,2,Error,Email Alert BPM,Toonz,External IT Services:Management
CA USA,7/30/2016 10:35,USFE_013,1,KPI,DB Event 2788,MSSQL,Office:Log
CA USA,7/30/2016 10:35,USFE_020,2,Error,def ML Warning 3,,
CA USA,7/30/2016 10:35,USFE_020,2,Error,def ML Warning 6,,
CA USA,7/30/2016 10:35,USFE_089,1,Error,Web Site discovery failure,Bitstream,Internal IT Services:Communications
CA USA,7/30/2016 10:35,USFE_032,1,Error,VM guest file systems are running out of disk space,,
CA USA,7/30/2016 10:35,USFE_016,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 10:35,USFE_017,1,Error,Failed to start a process,App Analitics,Online Transactions:Partners
CA USA,7/30/2016 10:35,USFE_008,1,Error,Failed to start a process,SQL,OS:Video
CA USA,7/30/2016 10:35,USRT_072,1,Error,Failed to start a process,FreePBX,Business Ops:log
CA USA,7/30/2016 10:35,USFE_029,1,Error,Failed to start a process,,
CA USA,7/30/2016 10:35,USFE_031,1,Error,Failed to run a deamon on cloud,,OS:Database
CA USA,7/30/2016 10:35,USFE_011,2,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
MA USA,7/30/2016 10:35,PHFE_007,1,Error,Failed to run a query in SQL server,RapidMiner ,Internal IT Services:Communications
CA USA,7/30/2016 10:40,USBE_006,1,Resource,SQL Erorr Event 9,MSSQL,Business Ops:End to End
CA USA,7/30/2016 10:40,USFE_006,1,Error,Failed to run a WMI query,XMind,OS:Download
CA USA,7/30/2016 10:40,USFE_007,1,Error,Failed for QM events,File Share Services,OS:Download
CA USA,7/30/2016 10:40,USFE_023,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 10:40,USFE_083,1,KPI,Backlog taking a Long Time,MSSQL,OS:Video
CA USA,7/30/2016 10:40,USFE_010,1,Resource,Total Device Utilization Percentage is too high,File Share Services,OS:Download
Melbourne Australia,7/30/2016 10:40,AURT_137,1,Resource,VM has unexpected high CPU workload,Mozilla Firefox ESR 31.2,IOT: Connectivity
CA USA,7/30/2016 10:40,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
MA USA,7/30/2016 10:45,PHFE_124,1,Error,Config source error,LISREL 8.7 ,External IT Services:Management
CA USA,7/30/2016 10:45,USFE_019,1,Resource,DB Event 2300,,
CA USA,7/30/2016 10:45,USBE_006,1,Resource,SQL Erorr Event 11,MSSQL,Business Ops:End to End
CA USA,7/30/2016 10:45,USFE_016,1,Error,Failed to start a process,Owl and Mouse Map Puzzles,IE Monitoring:QA
CA USA,7/30/2016 10:45,USBE_139,1,Error,Failed to start a process,SQL,OS:Video
CA USA,7/30/2016 10:45,USRT_045,1,Error,Failed to start a process,FreePBX,Business Ops:log
CA USA,7/30/2016 10:45,USFE_029,1,Error,Failed to start a process,,
CA USA,7/30/2016 10:45,USFE_010,1,Resource,Total Device Utilization Percentage is too high,File Share Services,OS:Download
Melbourne Australia,7/30/2016 10:45,AURT_138,1,Resource,VM has unexpected high CPU workload,ooVoo,Platform:US
Melbourne Australia,7/30/2016 10:45,AURT_135,1,Resource,VM has unexpected high CPU workload,Feed Messagger,User Tracking:Infrastructurue
CA USA,7/30/2016 10:45,USFE_011,2,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 10:45,USFE_027,1,Error,Failed to run a query in SQL server,Platform Database Service,OS:Video
CA USA,7/30/2016 10:45,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
CA USA,7/30/2016 10:50,USFE_101,1,KPI,Perf counter 203,PCS/PCA,Internal IT Services:Email
CA USA,7/30/2016 10:50,USBE_057,1,Resource,Worker process is unresponsive,Admin Tools,Internal IT Services:Data Recoverary
CA USA,7/30/2016 10:50,USFE_013,1,KPI,DB Event 2788,MSSQL,Office:Log
CA USA,7/30/2016 10:50,USFE_032,1,Error,VM guest file systems are running out of disk space,,
CA USA,7/30/2016 10:50,USFE_017,1,Error,Failed to start a process,App Analitics,Online Transactions:Partners
CA USA,7/30/2016 10:50,USRT_072,1,Error,Failed to start a process,FreePBX,Business Ops:log
CA USA,7/30/2016 10:50,USFE_033,1,Resource,Total Device Utilization Percentage is too high,MSSQL,Internal IT Services:QA
CA USA,7/30/2016 10:50,USFE_010,1,Resource,Total Device Utilization Percentage is too high,File Share Services,OS:Download
Melbourne Australia,7/30/2016 10:50,AURT_139,1,KPI,Device event replication Issue,IDEA 9.1.1,Internal IT Services:Database
Melbourne Australia,7/30/2016 10:50,AURT_127,1,Resource,VM has unexpected high CPU workload,LogMeIn,Business Ops:database
CA USA,7/30/2016 10:50,USFE_011,1,Error,Failed to run a query in SQL server,MSSQL,Ecom:Service
CA USA,7/30/2016 10:50,USFE_011,1,Error,Failed to parse POC log,MSSQL,Ecom:Service
